Id,SalePrice
2736,141686.49154128318
2737,121466.42033926785
2738,137443.54855474705
2739,159093.23052804972
2740,140568.69213071626
2741,140964.77401044912
2742,153924.15831709377
2743,157810.74119182987
2744,160159.02776074284
2745,141585.35396455004
2746,134379.37455705003
2747,143213.71026748835
2748,128240.97679647781
2749,131289.868950778
2750,129246.13023089239
2751,134186.3116900007
2752,209808.39609144957
2753,152332.13839707806
2754,204264.3164175001
2755,138884.71767070793
2756,96083.15813269599
2757,69588.59458623482
2758,86299.90894405956
2759,161587.88086741616
2760,112005.83286859939
2761,141095.11591460297
2762,146319.3991083403
2763,203092.36768253622
2764,155183.6085059617
2765,280154.7772901111
2766,138856.30881194555
2767,87252.21852174487
2768,128312.0377216834
2769,130149.20923758912
2770,143823.49746862616
2771,106328.61216557652
2772,112851.27651028756
2773,164563.3291567081
2774,136528.39343115423
2775,117172.89132145453
2776,144959.9798646275
2777,140524.15512837734
2778,111638.59211843995
2779,120563.69628368069
2780,96827.32371363425
2781,97095.51760635895
2782,94545.16192609718
2783,97660.98219926521
2784,119091.64433006059
2785,143266.7818271814
2786,62137.08270150871
2787,128681.02000818611
2788,75271.24306001741
2789,164544.1719052743
2790,99074.18960007427
2791,110132.91126157602
2792,65819.93173761612
2793,153072.75888800944
2794,92306.77190258488
2795,125387.77877195492
2796,99252.4734277693
2797,191707.15201592943
2798,107578.19101869872
2799,106998.33756845117
2800,67263.24071378702
2801,105654.8832918777
2802,119519.40614697055
2803,160218.2746157405
2804,139744.19672159458
2805,98517.40929754262
2806,83385.02292982533
2807,163185.33456901842
2808,146947.9876383137
2809,131651.33495989646
2810,122170.22158804377
2811,162336.38465794583
2812,160895.1721700488
2813,149853.78978849953
2814,152797.51056929273
2815,105041.9473763815
2816,238638.61610763875
2817,155930.2898022947
2818,129362.5621207422
2819,165521.54132618458
2820,138814.9107290139
2821,108251.33848704779
2822,200639.54900764264
2823,297893.5669704083
2824,178640.29263694782
2825,145010.87596300695
2826,131783.80134316822
2827,138726.33454906274
2828,213557.21647452
2829,227378.5325377852
2830,227666.95288627612
2831,173447.68602123758
2832,247836.6356374159
2833,293173.88731657487
2834,218413.42389972138
2835,210381.38622333127
2836,192011.5893605574
2837,159201.9941440811
2838,154840.0353495475
2839,175255.23803012772
2840,202384.21613217093
2841,206597.5798013068
2842,230665.29886928748
2843,149645.6245701946
2844,189145.65967990624
2845,131052.7081701447
2846,211639.71134378982
2847,204082.9382398509
2848,222953.282580893
2849,202513.13602724078
2850,277611.47509792534
2851,217996.12678603543
2852,245908.42332635028
2853,230409.33620917107
2854,141955.79837956038
2855,207740.43003012176
2856,203575.24507373266
2857,191838.0181506445
2858,211478.9921759516
2859,109476.94936593504
2860,133059.98302319646
2861,119670.28199049852
2862,187909.31467946977
2863,128160.4104079085
2864,226702.62290173868
2865,137838.85602281662
2866,157080.8092540683
2867,96019.2321719378
2868,95750.43919633747
2869,97425.6887178982
2870,127687.7738390308
2871,83976.81707003701
2872,49367.444462855885
2873,103042.0977333588
2874,139690.98067665353
2875,110816.15987197525
2876,166175.08385014877
2877,153441.93396110483
2878,165396.35948999814
2879,135015.525319261
2880,102683.23760179208
2881,162466.8701849264
2882,172141.56345876615
2883,192546.78984772987
2884,212928.89477318645
2885,191475.99011593027
2886,220499.80339847764
2887,91886.22368311594
2888,138127.97762947343
2889,60420.75266338767
2890,76622.8397480831
2891,132878.12120611282
2892,56513.00373449918
2893,90405.92753713732
2894,63736.8741524531
2895,325542.7048003978
2896,270736.6814618674
2897,205404.42276661468
2898,151843.07300177883
2899,206488.68962078527
2900,159581.2153242258
2901,200218.44129492174
2902,187975.9291152155
2903,315816.5218982052
2904,342734.40991056035
2905,90657.89013894695
2906,198398.44818739683
2907,108786.25236167264
2908,126390.5444363301
2909,153781.97221148162
2910,78194.8934537545
2911,83813.01351724705
2912,149127.96148870044
2913,82169.46019357479
2914,81381.64694213368
2915,91227.15296079515
2916,83784.05117859409
2917,173497.5529426681
2918,120032.34179114277
2919,233421.08885386842
